tt0084787,The Thing,http://image.tmdb.org/t/p/original/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg,http://image.tmdb.org/t/p/original/z2yBw1BIUyGl8DgRfkWzbgsanjG.jpg,"['Cowboys & Aliens', 'Alien', 'Men in Black', 'Men in Black II', 'Aliens', 'Starship Troopers', 'Star Wars: Episode V - The Empire Strikes Back', 'Close Encounters of the Third Kind', 'Independence Day', 'Sphere', 'Home', 'E.T. the Extra-Terrestrial', 'The Thing', 'A.I. Artificial Intelligence', 'AVP: Alien vs. Predator', 'Lifeforce', ""The Hitchhiker's Guide to the Galaxy"", 'The Day the Earth Stood Still', 'Treasure Planet', 'Planet 51']"
tt0102926,The Silence of the Lambs,http://image.tmdb.org/t/p/original/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg,http://image.tmdb.org/t/p/original/7O5GbnFtiZPwIKsychMr69LJWOY.jpg,"['The Revenant', 'Mad Max: Fury Road', 'The Hunger Games: Catching Fire', 'Sicario', 'The Texas Chainsaw Massacre: The Beginning', 'Sin City: A Dame to Kill For', 'A Walk Among the Tombstones', 'Sliver', 'Child 44', 'The Purge: Anarchy', 'The Postman Always Rings Twice', 'Henry: Portrait of a Serial Killer', 'Salt', ""Heaven's Prisoners"", 'Sea of Love', 'Hitch Hike', 'Student Services', 'I Robot', 'The Voyeur', 'Sexy Beast']"
tt0071360,The Conversation,http://image.tmdb.org/t/p/original/kUgQKOjq5YsOkCHj90ffDU2bOAK.jpg,http://image.tmdb.org/t/p/original/fGVHsVA11qwiFNWeDwCHIZ6bt2G.jpg,"['10 Cloverfield Lane', 'K-9: P.I.', 'Terminator Salvation', 'K-9', 'K-911', 'Black Swan', 'Zodiac', 'The Age of Adaline', 'Hulk', 'The Pursuit of Happyness', 'Blue Jasmine', 'The Thing', 'A View to a Kill', 'Basic Instinct', 'The Thing', 'Sphere', 'Burn After Reading', 'Vertigo', 'The Rock', 'The Evil Dead']"
tt0103064,Terminator 2: Judgment Day,http://image.tmdb.org/t/p/original/2y4dmgWYRMYXdD1UyJVcn2HSd1D.jpg,http://image.tmdb.org/t/p/original/oWQAgd16D4uMedxSD9TkLkMQm6p.jpg,"['Terminator Genisys', 'Mad Max: Fury Road', 'The Hunger Games: Mockingjay - Part 1', 'Interstellar', 'The Maze Runner', 'Terminator Salvation', 'The Hunger Games: Catching Fire', 'Maze Runner: The Scorch Trials', 'The Terminator', 'Terminator 3: Rise of the Machines', 'World War Z', 'RoboCop', 'Automata', 'Dawn of the Planet of the Apes', 'In Time', 'WALL\xc2\xb7E', 'The Matrix Revolutions', 'The Matrix Reloaded', 'I Robot', 'Salt']"
tt0093409,Lethal Weapon,http://image.tmdb.org/t/p/original/drp80fBSWhz0vAmzUibXDyn0Pjo.jpg,http://image.tmdb.org/t/p/original/hePVRLDtfJlx6VDE2kguFVMIq0b.jpg,[]
tt0052357,Vertigo,http://image.tmdb.org/t/p/original/obhM86qyv8RsE69XSMTtT9FdE0b.jpg,http://image.tmdb.org/t/p/original/52B3NRQFyas66ojIwdFKIVIeWaH.jpg,"['1408', 'Bean', 'City Lights', 'All the Boys Love Mandy Lane', 'The Good Heart', 'Elevator to the Gallows', 'The Bachelor', 'The Woman in the Window', 'The Captive', 'The Lady from Shanghai', 'A Crime', 'Woman on the Run', 'The Sniper', 'The Romance', 'Escape in the Fog', 'The Bridge', 'Rembrandt: From the National Gallery London and Rijksmuseum Amsterdam']"
tt0088763,Back to the Future,http://image.tmdb.org/t/p/original/pTpxQB1N0waaSc3OSn0e9oc8kx9.jpg,http://image.tmdb.org/t/p/original/55LP95aktZlGn2uRKO15qEUrIfU.jpg,"['Tomorrowland', 'Back to the Future Part II', 'Back to the Future Part III', 'The Time Machine', 'Southland Tales', 'Flubber', 'Kate & Leopold', 'Steins;Gate the Movie: The Burden of D\xc3\xa9j\xc3\xa0 vu', 'Eliminators']"
tt0086960,Beverly Hills Cop,http://image.tmdb.org/t/p/original/s7n0rS2Ff85SuSpqYG3ndkmdQf4.jpg,http://image.tmdb.org/t/p/original/38aEFo3chy25jobknuIX0WTF0Xl.jpg,"['Gone Baby Gone', ""Let's Be Cops"", 'Unlawful Entry', 'Memories of Murder', 'The Revenant', 'W Delta Z', 'The Boy Next Door', 'Wonderland', 'Sicario', 'Se7en', 'Flashfire', 'Rising Sun', 'Salt', 'Shaft', 'Cleopatra Jones', 'The Wolf of Wall Street', 'The Dead Pool', 'Collateral', 'Sin City: A Dame to Kill For', ""Brooklyn's Finest""]"
tt0101393,Backdraft,http://image.tmdb.org/t/p/original/3E2puQrspfkGC6XuxGdB9ghXPtY.jpg,http://image.tmdb.org/t/p/original/8UxlJPfBj2ukxlEYzIcMddpmjE6.jpg,"['A View to a Kill', 'Terminator 3: Rise of the Machines', 'World Trade Center', 'Secret Window', 'Roxanne', 'Stone', 'Fireproof', 'The Square', 'Firestorm', 'Arson Racket Squad', 'Among the Living', 'Werckmeister Harmonies', 'Turk 182!', 'Raging Inferno', 'The Talk of the Town', 'False Alarm', 'A Fire in a Burlesque Theatre', 'A Morning Alarm', 'Fire Rescue Scene', 'Body Language']"
tt0093437,The Lost Boys,http://image.tmdb.org/t/p/original/evo7oiay9qDUzY510VhrB3YzyJs.jpg,http://image.tmdb.org/t/p/original/eB5dD97Q7EyePJW1tZ1ipCXULJF.jpg,"['Blade: Trinity', 'Dracula Untold', 'From Dusk Till Dawn', 'Hotel Transylvania 2', 'Blade', 'District 9', 'Twilight', 'Kill Bill: Vol. 2', 'The Twilight Saga: Eclipse', 'Modern Vampires', 'Ghost Rider', 'E.T. the Extra-Terrestrial', 'Hotel Transylvania', 'Underworld 5', 'What We Do in the Shadows', 'A Clockwork Orange', 'Dracula', 'Bruce Almighty', 'Grease', 'Dark Shadows']"
